SSN Prefix,Years Issued
094-46-####,1969-unknown
094-48-####,1970-unknown
094-50-####,1971-unknown
094-52-####,1972-1973
094-54-####,1974-unknown
094-56-####,1975-unknown
094-58-####,1976-unknown
094-60-####,1977-1978
094-62-####,1979-unknown
094-64-####,1980-1981
094-66-####,1982-1983
094-68-####,1984-1985
094-70-####,1986-unknown
094-72-####,1987-unknown
094-74-####,1988-unknown
094-76-####,1988-1992
094-78-####,1992-unknown
094-80-####,1992-unknown
094-82-####,1992-1995
094-84-####,1995-unknown
094-86-####,1997-1998
094-88-####,1999-unknown
094-90-####,2001-2003
094-92-####,2003-2005
094-94-####,2005-2007
094-96-####,2007-2009
094-98-####,2009-2011
095-01-####,1936-1950
095-02-####,2011-unknown
095-03-####,1936-1950
095-05-####,1936-1950
095-07-####,1936-1950
095-09-####,1936-1950
095-10-####,1936-1950
095-12-####,1936-1950
095-14-####,1936-1950
095-16-####,1936-1950
095-18-####,1936-1950
095-20-####,1936-1950
095-22-####,1936-1950
095-24-####,1936-1950
095-26-####,1951-unknown
095-28-####,1952-1953
095-30-####,1954-1955
095-32-####,1956-1957
095-34-####,1958-1960
095-36-####,1961-unknown
095-38-####,1962-unknown
095-40-####,1963-unknown
095-42-####,1964-unknown
095-44-####,1965-1966
095-46-####,1967-unknown
095-48-####,1968-unknown
095-50-####,1969-1971
095-52-####,1970-1973
095-54-####,1974-unknown
095-56-####,1975-unknown
095-58-####,1976-unknown
095-60-####,1977-1978
095-62-####,1979-1980
095-64-####,1981-unknown
095-66-####,1982-1983
095-68-####,1984-1985
095-70-####,1986-unknown
095-72-####,1987-unknown
095-74-####,1988-unknown
095-76-####,1988-1992
095-78-####,1992-unknown
095-80-####,1992-unknown
095-82-####,1992-1995
095-84-####,1995-unknown
095-86-####,1997-1998
095-88-####,1999-unknown
095-90-####,2001-2003
095-92-####,2003-2005
095-94-####,2005-2007
095-96-####,2007-2009
095-98-####,2009-2011
096-01-####,1936-1950
096-02-####,2011-unknown
096-03-####,1936-1950
096-05-####,1936-1950
096-07-####,1936-1950
096-09-####,1936-1950
096-10-####,1936-1950
096-12-####,1936-1950
096-14-####,1936-1950
096-16-####,1936-1950
096-18-####,1936-1950
096-20-####,1936-1950
096-22-####,1936-1950
096-24-####,1936-1950
096-26-####,1951-unknown
096-28-####,1952-1953
096-30-####,1954-1956
096-32-####,1957-1958
096-34-####,1959-1961
096-36-####,1962-unknown
096-38-####,1963-unknown
096-40-####,1964-1965
096-42-####,1966-1967
096-44-####,1968-unknown
096-46-####,1969-unknown
096-48-####,1970-unknown
096-50-####,1971-unknown
096-52-####,1972-1973
096-54-####,1974-unknown
096-56-####,1975-unknown
096-58-####,1976-unknown
096-60-####,1977-1978
096-62-####,1979-1980
096-64-####,1981-unknown
096-66-####,1982-1983
096-68-####,1984-1985
096-70-####,1986-unknown
096-72-####,1987-unknown
096-74-####,1988-unknown
096-76-####,1988-1992
096-78-####,1992-unknown
096-80-####,1992-unknown
096-82-####,1992-1995
096-84-####,1995-unknown
096-86-####,1997-1998
096-88-####,1999-unknown
096-90-####,2001-2003
096-92-####,2003-2005
096-94-####,2005-2007
096-96-####,2007-2009
096-98-####,2009-2011
097-01-####,1936-1950
097-02-####,2011-unknown
097-03-####,1936-1950
097-05-####,1936-1950
097-07-####,1936-1950
097-09-####,1936-1950
097-10-####,1936-1950
097-12-####,1936-1950
097-14-####,1936-1950
097-16-####,1936-1950
097-18-####,1936-1950
097-20-####,1936-1950
097-22-####,1936-1950
097-24-####,1936-1950
097-26-####,1951-unknown
097-28-####,1952-1953
097-30-####,1954-1956
097-32-####,1957-1958
097-34-####,1959-1961
097-36-####,1962-unknown
097-38-####,1963-1964
097-40-####,1965-unknown
097-42-####,1966-1967
097-44-####,1968-unknown
097-46-####,1969-unknown
097-48-####,1970-unknown
097-50-####,1971-unknown
097-52-####,1972-1973
097-54-####,1974-unknown
097-56-####,1975-unknown
097-58-####,1976-unknown
097-60-####,1977-1978
097-62-####,1979-1980
097-64-####,1981-unknown
097-66-####,1982-1983
097-68-####,1984-1985
097-70-####,1986-unknown
097-72-####,1987-unknown
097-74-####,1988-unknown
097-76-####,1988-1992
097-78-####,1992-unknown
097-80-####,1992-unknown
097-82-####,1992-1995
097-84-####,1995-unknown
097-86-####,1997-1998
097-88-####,1999-unknown
097-90-####,2001-2003
097-92-####,2003-2005
097-94-####,2005-2007
097-96-####,2007-2009
097-98-####,2009-2011
098-01-####,1936-1950
098-02-####,2011-unknown
098-03-####,1936-1950
098-05-####,1936-1950
098-07-####,1936-1950
098-09-####,1936-1950
098-10-####,1936-1950
098-12-####,1936-1950
098-14-####,1936-1950
098-16-####,1936-1950
098-18-####,1936-1950
098-20-####,1936-1950
098-22-####,1936-1950
098-24-####,1936-1950
098-26-####,1951-unknown
098-28-####,1952-1953
098-30-####,1954-1956
098-32-####,1957-1958
098-34-####,1959-1961
098-36-####,1962-unknown
098-38-####,1963-1964
098-40-####,1965-unknown
098-42-####,1966-1967
098-44-####,1968-unknown
098-46-####,1969-unknown
098-48-####,1970-unknown
098-50-####,1971-unknown
098-52-####,1972-1973
098-54-####,1974-unknown
098-56-####,1975-unknown
098-58-####,1976-unknown
098-60-####,1977-1978
098-62-####,1979-1980
098-64-####,1981-unknown
098-66-####,1982-1983
098-68-####,1984-1985
098-70-####,1986-unknown
098-72-####,1987-unknown
098-74-####,1988-unknown
098-76-####,1988-1992
098-78-####,1992-unknown
098-80-####,1992-unknown
098-82-####,1992-1995
098-84-####,1995-unknown
098-86-####,1997-1998
098-88-####,1999-unknown
098-90-####,2001-unknown
098-92-####,2003-2005
098-94-####,2005-2007
098-96-####,2007-2009
098-98-####,2009-2011
099-01-####,1936-1950
099-02-####,2011-unknown
099-03-####,1936-1950
099-05-####,1936-1950
099-07-####,1936-1950
099-09-####,1936-1950
099-10-####,1936-1950
099-12-####,1936-1950
099-14-####,1936-1950
099-16-####,1936-1950
099-18-####,1936-1950
099-20-####,1936-1950
099-22-####,1936-1950
099-24-####,1936-1950
099-26-####,1951-unknown
099-28-####,1952-1953
099-30-####,1954-1956
099-32-####,1957-1959
099-34-####,1960-1961
099-36-####,1962-unknown
099-38-####,1963-1964
099-40-####,1965-unknown
099-42-####,1966-1967
099-44-####,1968-unknown
099-46-####,1969-unknown
099-48-####,1970-unknown
099-50-####,1971-unknown
099-52-####,1972-1973
099-54-####,1974-unknown
099-56-####,1975-unknown
099-58-####,1976-unknown
099-60-####,1977-1978
099-62-####,1979-1980
099-64-####,1981-unknown
099-66-####,1982-1983
099-68-####,1984-1985
099-70-####,1986-unknown
099-72-####,1987-unknown
099-74-####,1988-unknown
099-76-####,1988-1992
099-78-####,1992-unknown
099-80-####,1992-unknown
099-82-####,1992-1995
099-84-####,1995-unknown
099-86-####,1997-1998
099-88-####,1999-unknown
099-90-####,2001-unknown
099-92-####,2003-2005
099-94-####,2005-2007
099-96-####,2007-2009
099-98-####,2009-2011
100-01-####,1936-1950
100-02-####,2011-unknown
100-03-####,1936-1950
100-05-####,1936-1950
100-07-####,1936-1950
100-09-####,1936-1950
100-10-####,1936-1950
100-12-####,1936-1950
100-14-####,1936-1950
100-16-####,1936-1950
100-18-####,1936-1950
100-20-####,1936-1950
100-22-####,1936-1950
100-24-####,1936-1950
100-26-####,1951-unknown
100-28-####,1952-1953
100-30-####,1954-1956
100-32-####,1957-1959
100-34-####,1960-1961
100-36-####,1962-unknown
100-38-####,1963-1964
100-40-####,1965-unknown
100-42-####,1966-1967
100-44-####,1968-unknown
100-46-####,1969-unknown
100-48-####,1970-unknown
100-50-####,1971-unknown
100-52-####,1972-1973
100-54-####,1974-unknown
100-56-####,1975-unknown
100-58-####,1976-unknown
100-60-####,1977-1978
100-62-####,1979-1980
100-64-####,1981-unknown
100-66-####,1982-1983
100-68-####,1984-1985
100-70-####,1986-unknown
100-72-####,1987-unknown
100-74-####,1988-unknown
100-76-####,1988-1992
100-78-####,1992-unknown
100-80-####,1992-unknown
100-82-####,1992-1995
100-84-####,1995-unknown
100-86-####,1997-1998
100-88-####,1999-unknown
100-90-####,2001-unknown
100-92-####,2003-2005
100-94-####,2005-2007
100-96-####,2007-2009
100-98-####,2009-2011
101-01-####,1936-1950
101-02-####,2011-unknown
101-03-####,1936-1950
101-05-####,1936-1950
101-07-####,1936-1950
101-09-####,1936-1950
101-10-####,1936-1950
101-12-####,1936-1950
101-14-####,1936-1950
101-16-####,1936-1950
101-18-####,1936-1950
101-20-####,1936-1950
101-22-####,1936-1950
101-24-####,1936-1950
101-26-####,1951-unknown
101-28-####,1952-unknown
101-30-####,1953-1955
101-32-####,1956-1958
101-34-####,1959-1960
101-36-####,1961-unknown
101-38-####,1962-1963
101-40-####,1964-1966
101-42-####,1967-unknown
101-44-####,1968-unknown
101-46-####,1969-1970
101-48-####,1971-unknown
101-50-####,1972-unknown
101-52-####,1973-unknown
101-54-####,1974-unknown
101-56-####,1975-unknown
101-58-####,1976-unknown
101-60-####,1977-1978
101-62-####,1979-1980
101-64-####,1981-unknown
101-66-####,1982-1983
101-68-####,1984-1985
101-70-####,1986-unknown
101-72-####,1987-unknown
101-74-####,1988-unknown
101-76-####,1989-1992
101-78-####,1989-1992
101-80-####,1989-1992
101-82-####,1994-unknown
101-84-####,1995-unknown
101-86-####,1997-1998
101-88-####,1999-unknown
101-90-####,2001-unknown
101-92-####,2003-2005
101-94-####,2005-2007
101-96-####,2007-2009
101-98-####,2009-2011
102-01-####,1936-1950
102-02-####,2011-unknown
102-03-####,1936-1950
102-05-####,1936-1950
102-07-####,1936-1950
102-09-####,1936-1950
102-10-####,1936-1950
102-12-####,1936-1950
102-14-####,1936-1950
102-16-####,1936-1950
102-18-####,1936-1950
102-20-####,1936-1950
102-22-####,1936-1950
102-24-####,1936-1950
102-26-####,1951-unknown
102-28-####,1952-1954
102-30-####,1955-1956
102-32-####,1957-1959
102-34-####,1960-1961
102-36-####,1962-unknown
102-38-####,1963-1964
102-40-####,1965-1966
102-42-####,1967-unknown
102-44-####,1968-unknown
102-46-####,1969-unknown
102-48-####,1970-1971
102-50-####,1972-unknown
102-52-####,1973-unknown
102-54-####,1974-unknown
102-56-####,1975-unknown
102-58-####,1976-unknown
102-60-####,1977-1978
102-62-####,1979-1980
102-64-####,1981-1982
102-66-####,1983-unknown
102-68-####,1984-1985
102-70-####,1986-unknown
102-72-####,1987-unknown
102-74-####,1988-unknown
102-76-####,1989-1992
102-78-####,1989-1992
102-80-####,1989-1992
102-82-####,1994-unknown
102-84-####,1995-unknown
102-86-####,1997-1998
102-88-####,1999-unknown
102-90-####,2001-2002
102-92-####,2003-2005
102-94-####,2005-2007
102-96-####,2007-2009
102-98-####,2009-2011
103-01-####,1936-1950
103-02-####,2011-unknown
103-03-####,1936-1950
103-05-####,1936-1950
103-07-####,1936-1950
103-09-####,1936-1950
103-10-####,1936-1950
103-12-####,1936-1950
103-14-####,1936-1950
103-16-####,1936-1950
103-18-####,1936-1950
103-20-####,1936-1950
103-22-####,1936-1950
103-24-####,1936-1950
103-26-####,1951-unknown
103-28-####,1952-1954
103-30-####,1955-1956
103-32-####,1957-1959
103-34-####,1960-1961
103-36-####,1962-unknown
103-38-####,1963-1964
103-40-####,1965-1966
103-42-####,1967-unknown
103-44-####,1968-unknown
103-46-####,1969-unknown
103-48-####,1970-1971
103-50-####,1972-unknown
103-52-####,1973-unknown
103-54-####,1974-unknown
103-56-####,1975-unknown
103-58-####,1976-unknown
103-60-####,1977-1978
103-62-####,1979-1980
103-64-####,1981-1982
103-66-####,1983-unknown
103-68-####,1984-1985
103-70-####,1986-unknown
103-72-####,1987-unknown
103-74-####,1988-unknown
103-76-####,1989-1992
103-78-####,1989-1992
103-80-####,1989-1992
103-82-####,1994-unknown
103-84-####,1995-unknown
103-86-####,1997-1998
103-88-####,1999-unknown
103-90-####,2001-2002
103-92-####,2003-2005
103-94-####,2005-2007
103-96-####,2007-2009
103-98-####,2009-2011
104-01-####,1936-1950
104-02-####,2011-unknown
104-03-####,1936-1950
104-05-####,1936-1950
104-07-####,1936-1950
104-09-####,1936-1950
104-10-####,1936-1950
104-12-####,1936-1950
104-14-####,1936-1950
104-16-####,1936-1950
104-18-####,1936-1950
104-20-####,1936-1950
104-22-####,1936-1950
104-24-####,1936-1950
104-26-####,1951-unknown
104-28-####,1952-1954
104-30-####,1955-1956
104-32-####,1957-1959
104-34-####,1960-1961
104-36-####,1962-unknown
104-38-####,1963-1964
104-40-####,1965-1966
104-42-####,1967-unknown
104-44-####,1968-unknown
104-46-####,1969-unknown
104-48-####,1970-1971
104-50-####,1972-unknown
104-52-####,1973-unknown
104-54-####,1974-unknown
104-56-####,1975-unknown
104-58-####,1976-unknown
104-60-####,1977-1978
104-62-####,1979-1980
104-64-####,1981-1982
104-66-####,1983-unknown
104-68-####,1984-1985
104-70-####,1986-unknown
104-72-####,1987-unknown
104-74-####,1988-unknown
104-76-####,1989-1992
104-78-####,1989-1992
104-80-####,1989-1992
104-82-####,1994-unknown
104-84-####,1995-unknown
104-86-####,1997-1998
104-88-####,1999-unknown
104-90-####,2001-2002
104-92-####,2003-2005
104-94-####,2005-2007
104-96-####,2007-2009
104-98-####,2009-2011
105-01-####,1936-1950
105-02-####,2011-unknown
105-03-####,1936-1950
105-05-####,1936-1950
105-07-####,1936-1950
105-09-####,1936-1950
105-10-####,1936-1950
105-12-####,1936-1950
105-14-####,1936-1950
105-16-####,1936-1950
105-18-####,1936-1950
105-20-####,1936-1950
105-22-####,1936-1950
105-24-####,1936-1950
105-26-####,1951-unknown
105-28-####,1952-1954
105-30-####,1955-1956
105-32-####,1957-1959
105-34-####,1960-1961
105-36-####,1962-unknown
105-38-####,1963-1964
105-40-####,1965-1966
105-42-####,1967-unknown
105-44-####,1968-unknown
105-46-####,1969-unknown
105-48-####,1970-1971
105-50-####,1972-unknown
105-52-####,1973-unknown
105-54-####,1974-unknown
105-56-####,1975-unknown
105-58-####,1976-unknown
105-60-####,1977-1978
105-62-####,1979-1980
105-64-####,1981-1982
105-66-####,1983-unknown
105-68-####,1984-1985
105-70-####,1986-unknown
105-72-####,1987-unknown
105-74-####,1988-unknown
105-76-####,1989-1992
105-78-####,1989-1992
105-80-####,1989-1992
105-82-####,1994-unknown
105-84-####,1995-unknown
105-86-####,1997-1998
105-88-####,1999-unknown
105-90-####,2001-unknown
105-92-####,2003-2005
105-94-####,2005-2007
105-96-####,2007-2009
105-98-####,2009-2011
106-01-####,1936-1950
106-03-####,1936-1950
106-05-####,1936-1950
106-07-####,1936-1950
106-09-####,1936-1950
106-10-####,1936-1950
106-12-####,1936-1950
106-14-####,1936-1950
106-16-####,1936-1950
106-18-####,1936-1950
106-20-####,1936-1950
106-22-####,1936-1950
106-24-####,1936-1950
106-26-####,1951-unknown
106-28-####,1952-1954
106-30-####,1955-1956
106-32-####,1957-1959
106-34-####,1960-1961
106-36-####,1962-unknown
106-38-####,1963-1964
106-40-####,1965-1966
106-42-####,1967-unknown
106-44-####,1968-unknown
106-46-####,1969-1970
106-48-####,1971-unknown
106-50-####,1972-unknown
106-52-####,1973-unknown
106-54-####,1974-unknown
106-56-####,1975-unknown
106-58-####,1976-unknown
106-60-####,1977-1978
106-62-####,1979-1980
106-64-####,1981-1982
106-66-####,1983-unknown
106-68-####,1984-1985
106-70-####,1986-unknown
106-72-####,1987-unknown
106-74-####,1988-unknown
106-76-####,1989-1992
106-78-####,1989-1992
106-80-####,1989-1992
106-82-####,1994-unknown
106-84-####,1995-unknown
106-86-####,1997-1998
106-88-####,1999-unknown
106-90-####,2001-unknown
106-92-####,2003-2005
106-94-####,2005-2007
106-96-####,2007-2009
106-98-####,2009-2011
107-01-####,1936-1950
107-03-####,1936-1950
107-05-####,1936-1950
107-07-####,1936-1950
107-09-####,1936-1950
107-10-####,1936-1950
107-12-####,1936-1950
107-14-####,1936-1950
107-16-####,1936-1950
107-18-####,1936-1950
107-20-####,1936-1950
107-22-####,1936-1950
107-24-####,1936-1950
107-26-####,1951-unknown
107-28-####,1952-1954
107-30-####,1955-1956
107-32-####,1957-1959
107-34-####,1960-1961
107-36-####,1962-unknown
107-38-####,1963-1964
107-40-####,1965-1966
107-42-####,1967-unknown
107-44-####,1968-unknown
107-46-####,1969-1970
107-48-####,1971-unknown
107-50-####,1972-unknown
107-52-####,1973-unknown
107-54-####,1974-unknown
107-56-####,1975-unknown
107-58-####,1976-unknown
107-60-####,1977-1978
107-62-####,1979-1980
107-64-####,1981-1982
107-66-####,1983-unknown
107-68-####,1984-1985
107-70-####,1986-unknown
107-72-####,1987-unknown
107-74-####,1988-unknown
107-76-####,1989-1992
107-78-####,1989-1992
107-80-####,1989-1992
107-82-####,1994-unknown
107-84-####,1995-unknown
107-86-####,1997-1998
107-88-####,1999-unknown
107-90-####,2001-unknown
107-92-####,2003-2005
107-94-####,2005-2007
107-96-####,2007-2009
107-98-####,2009-2011
108-01-####,1936-1950
108-03-####,1936-1950
108-05-####,1936-1950
108-07-####,1936-1950
108-09-####,1936-1950
108-10-####,1936-1950
108-12-####,1936-1950
108-14-####,1936-1950
108-16-####,1936-1950
108-18-####,1936-1950
108-20-####,1936-1950
108-22-####,1936-1950
108-24-####,1936-1950
108-26-####,1951-unknown
108-28-####,1952-1954
108-30-####,1955-1956
108-32-####,1957-1959
108-34-####,1960-1961
108-36-####,1962-unknown
108-38-####,1963-1964
108-40-####,1965-1966
108-42-####,1967-unknown
108-44-####,1968-unknown
108-46-####,1969-1970
108-48-####,1971-unknown
108-50-####,1972-unknown
108-52-####,1973-unknown
108-54-####,1974-unknown
108-56-####,1975-unknown
108-58-####,1976-unknown
108-60-####,1977-1978
108-62-####,1979-1980
108-64-####,1981-1982
108-66-####,1983-unknown
108-68-####,1984-1985
108-70-####,1986-unknown
108-72-####,1987-unknown
108-74-####,1988-unknown
108-76-####,1989-1992
108-78-####,1989-1992
108-80-####,1989-1992
108-82-####,1994-unknown
108-84-####,1995-unknown
108-86-####,1997-1998
108-88-####,1999-unknown
108-90-####,2001-unknown
108-92-####,2003-2005
108-94-####,2005-2007
108-96-####,2007-2009
108-98-####,2009-2011
109-01-####,1936-1950
109-03-####,1936-1950
109-05-####,1936-1950
109-07-####,1936-1950
109-09-####,1936-1950
109-10-####,1936-1950
109-12-####,1936-1950
109-14-####,1936-1950
109-16-####,1936-1950
109-18-####,1936-1950
109-20-####,1936-1950
109-22-####,1936-1950
109-24-####,1936-1950
109-26-####,1951-unknown
109-28-####,1952-1954
109-30-####,1955-1956
109-32-####,1957-1959
109-34-####,1960-1961
109-36-####,1962-unknown
109-38-####,1963-1964
109-40-####,1965-1966
109-42-####,1967-unknown
109-44-####,1968-unknown
109-46-####,1969-1970
109-48-####,1971-unknown
109-50-####,1972-unknown
109-52-####,1973-unknown
109-54-####,1974-unknown
109-56-####,1975-unknown
109-58-####,1976-unknown
109-60-####,1977-1978
109-62-####,1979-1980
109-64-####,1981-1982
109-66-####,1983-unknown
109-68-####,1984-1985
109-70-####,1986-unknown
109-72-####,1987-unknown
109-74-####,1988-unknown
109-76-####,1989-1992
109-78-####,1989-1992
109-80-####,1993-unknown
109-82-####,1994-unknown
109-84-####,1995-unknown
109-86-####,1997-1998
109-88-####,1999-unknown
109-90-####,2001-unknown
109-92-####,2003-2005
109-94-####,2005-2007
109-96-####,2007-2009
109-98-####,2009-2011
110-01-####,1936-1950
110-03-####,1936-1950
110-05-####,1936-1950
110-07-####,1936-1950
110-09-####,1936-1950
110-10-####,1936-1950
110-12-####,1936-1950
110-14-####,1936-1950
110-16-####,1936-1950
110-18-####,1936-1950
110-20-####,1936-1950
110-22-####,1936-1950
110-24-####,1936-1950
110-26-####,1951-unknown
110-28-####,1952-1954
110-30-####,1955-1956
110-32-####,1957-1959
110-34-####,1960-1961
110-36-####,1962-unknown
110-38-####,1963-1964
110-40-####,1965-1966
110-42-####,1967-unknown
110-44-####,1968-unknown
110-46-####,1969-1970
110-48-####,1971-unknown
110-50-####,1972-unknown
110-52-####,1973-unknown
110-54-####,1974-unknown
110-56-####,1975-unknown
110-58-####,1976-unknown
110-60-####,1977-1978
110-62-####,1979-1980
110-64-####,1981-1982
110-66-####,1983-unknown
110-68-####,1984-1985
110-70-####,1986-unknown
110-72-####,1987-unknown
110-74-####,1988-unknown
110-76-####,1989-1992
110-78-####,1989-1992
110-80-####,1993-unknown
110-82-####,1994-unknown
110-84-####,1995-unknown
110-86-####,1997-1998
110-88-####,1999-unknown
110-90-####,2001-unknown
110-92-####,2003-2005
110-94-####,2005-2007
110-96-####,2007-2009
110-98-####,2009-2011
111-01-####,1936-1950
111-03-####,1936-1950
111-05-####,1936-1950
111-07-####,1936-1950
111-09-####,1936-1950
111-10-####,1936-1950
111-12-####,1936-1950
111-14-####,1936-1950
111-16-####,1936-1950
111-18-####,1936-1950
111-20-####,1936-1950
111-22-####,1936-1950
111-24-####,1936-1950
111-26-####,1951-unknown
111-28-####,1952-1954
111-30-####,1955-1956
111-32-####,1957-1959
111-34-####,1960-1961
111-36-####,1962-unknown
111-38-####,1963-1964
111-40-####,1965-1966
111-42-####,1967-unknown
111-44-####,1968-unknown
111-46-####,1969-1970
111-48-####,1971-unknown
111-50-####,1972-unknown
111-52-####,1973-unknown
111-54-####,1974-unknown
111-56-####,1975-unknown
111-58-####,1976-unknown
111-60-####,1977-1978
111-62-####,1979-1980
111-64-####,1981-1982
111-66-####,1983-unknown
111-68-####,1984-1985
111-70-####,1986-unknown
111-72-####,1987-unknown
111-74-####,1988-unknown
111-76-####,1989-1992
111-78-####,1989-1992
111-80-####,1993-unknown
111-82-####,1994-unknown
111-84-####,1995-unknown
111-86-####,1997-1998
111-88-####,1999-unknown
111-90-####,2001-unknown
111-92-####,2003-2005
111-94-####,2005-2007
111-96-####,2007-2009
111-98-####,2009-2011
112-01-####,1936-1950
112-03-####,1936-1950
112-05-####,1936-1950
112-07-####,1936-1950
112-09-####,1936-1950
112-10-####,1936-1950
112-12-####,1936-1950
112-14-####,1936-1950
112-16-####,1936-1950
112-18-####,1936-1950
112-20-####,1936-1950
112-22-####,1936-1950
112-24-####,1936-1950
112-26-####,1951-unknown
112-28-####,1952-1954
112-30-####,1955-1956
112-32-####,1957-1959
112-34-####,1960-1961
112-36-####,1962-unknown
112-38-####,1963-1964
112-40-####,1965-1966
112-42-####,1967-unknown
112-44-####,1968-unknown
112-46-####,1969-1970
112-48-####,1971-unknown
112-50-####,1972-unknown
112-52-####,1973-unknown
112-54-####,1974-unknown
112-56-####,1975-unknown
112-58-####,1976-unknown
112-60-####,1977-1978
112-62-####,1979-1980
112-64-####,1981-1982
112-66-####,1983-unknown
112-68-####,1984-1985
112-70-####,1986-unknown
112-72-####,1987-unknown
112-74-####,1988-unknown
112-76-####,1989-1992
112-78-####,1989-1992
112-80-####,1993-unknown
112-82-####,1994-unknown
112-84-####,1996-unknown
112-86-####,1997-1998
112-88-####,1999-unknown
112-90-####,2001-unknown
112-92-####,2003-2005
112-94-####,2005-2007
112-96-####,2007-2009
112-98-####,2009-2011
113-01-####,1936-1950
113-03-####,1936-1950
113-05-####,1936-1950
113-07-####,1936-1950
113-09-####,1936-1950
113-10-####,1936-1950
113-12-####,1936-1950
113-14-####,1936-1950
113-16-####,1936-1950
113-18-####,1936-1950
113-20-####,1936-1950
113-22-####,1936-1950
113-24-####,1936-1950
113-26-####,1951-unknown
113-28-####,1952-1954
113-30-####,1955-1957
113-32-####,1958-1959
113-34-####,1960-1961
113-36-####,1962-unknown
113-38-####,1963-1964
113-40-####,1965-1966
113-42-####,1967-unknown
113-44-####,1968-unknown
113-46-####,1969-1970
113-48-####,1971-unknown
113-50-####,1972-unknown
113-52-####,1973-unknown
113-54-####,1974-unknown
113-56-####,1975-unknown
113-58-####,1976-unknown
113-60-####,1977-1978
113-62-####,1979-1980
113-64-####,1981-1982
113-66-####,1983-unknown
113-68-####,1984-1985
113-70-####,1986-unknown
113-72-####,1987-1988
113-74-####,1989-1992
113-76-####,1989-1992
113-78-####,1989-1992
113-80-####,1993-unknown
113-82-####,1994-unknown
113-84-####,1996-unknown
113-86-####,1997-1998
113-88-####,1999-unknown
113-90-####,2001-unknown
113-92-####,2003-2005
113-94-####,2005-2007
113-96-####,2007-2009
113-98-####,2009-2011
114-01-####,1936-1950
114-03-####,1936-1950
114-05-####,1936-1950
114-07-####,1936-1950
114-09-####,1936-1950
114-10-####,1936-1950
114-12-####,1936-1950
114-14-####,1936-1950
114-16-####,1936-1950
114-18-####,1936-1950
114-20-####,1936-1950
114-22-####,1936-1950
114-24-####,1936-1950
114-26-####,1951-unknown
114-28-####,1952-1954
114-30-####,1955-1956
114-32-####,1957-1959
114-34-####,1960-1961
114-36-####,1962-unknown
114-38-####,1963-1964
114-40-####,1965-1966
114-42-####,1967-unknown
114-44-####,1968-unknown
114-46-####,1969-unknown
114-48-####,1970-1971
114-50-####,1972-unknown
114-52-####,1973-unknown
114-54-####,1974-unknown
114-56-####,1975-unknown
114-58-####,1976-unknown
114-60-####,1977-1978
114-62-####,1979-1980
114-64-####,1981-1982
114-66-####,1983-unknown
114-68-####,1984-1985
114-70-####,1986-unknown
114-72-####,1987-1988
114-74-####,1989-1992
114-76-####,1989-1992
114-78-####,1989-1992
114-80-####,1993-unknown
114-82-####,1994-unknown
114-84-####,1996-unknown
114-86-####,1997-1998
114-88-####,1999-unknown
114-90-####,2001-unknown
114-92-####,2003-2005
114-94-####,2005-2007
114-96-####,2007-2009
114-98-####,2009-2011
115-01-####,1936-1950
115-03-####,1936-1950
115-05-####,1936-1950
115-07-####,1936-1950
115-09-####,1936-1950
115-10-####,1936-1950
115-12-####,1936-1950
115-14-####,1936-1950
115-16-####,1936-1950
115-18-####,1936-1950
115-20-####,1936-1950
115-22-####,1936-1950
115-24-####,1936-1950
115-26-####,1951-unknown
115-28-####,1952-1954
115-30-####,1955-1956
115-32-####,1957-1959
115-34-####,1960-1961
115-36-####,1962-unknown
115-38-####,1963-1964
115-40-####,1965-1966
115-42-####,1967-unknown
115-44-####,1968-unknown
115-46-####,1969-unknown
115-48-####,1970-1971
115-50-####,1972-unknown
115-52-####,1973-unknown
115-54-####,1974-unknown
115-56-####,1975-unknown
115-58-####,1976-unknown
115-60-####,1977-1978
115-62-####,1979-1980
115-64-####,1981-1982
115-66-####,1983-unknown
115-68-####,1984-1985
115-70-####,1986-unknown
115-72-####,1987-1988
115-74-####,1989-1992
115-76-####,1989-1992
115-78-####,1989-1992
115-80-####,1993-unknown
115-82-####,1994-unknown
115-84-####,1996-unknown
115-86-####,1997-1998
115-88-####,1999-unknown
115-90-####,2001-unknown
115-92-####,2003-2005
115-94-####,2005-2007
115-96-####,2007-2009
115-98-####,2009-2011
116-01-####,1936-1950
116-03-####,1936-1950
116-05-####,1936-1950
116-07-####,1936-1950
116-09-####,1936-1950
116-10-####,1936-1950
116-12-####,1936-1950
116-14-####,1936-1950
116-16-####,1936-1950
116-18-####,1936-1950
116-20-####,1936-1950
116-22-####,1936-1950
116-24-####,1936-1950
116-26-####,1951-unknown
116-28-####,1952-1954
116-30-####,1955-1957
116-32-####,1958-1959
116-34-####,1960-1961
116-36-####,1962-unknown
116-38-####,1963-1964
116-40-####,1965-1966
116-42-####,1967-unknown
116-44-####,1968-unknown
116-46-####,1969-1970
116-48-####,1971-unknown
116-50-####,1972-unknown
116-52-####,1973-unknown
116-54-####,1974-unknown
116-56-####,1975-unknown
116-58-####,1976-unknown
116-60-####,1977-1978
116-62-####,1979-1980
116-64-####,1981-1982
116-66-####,1983-unknown
116-68-####,1984-1985
116-70-####,1986-unknown
116-72-####,1987-1988
116-74-####,1989-1992
116-76-####,1989-1992
116-78-####,1989-1992
116-80-####,1993-unknown
116-82-####,1994-unknown
